MainID,Country ID2,Name,Age,Class/Dept,Ticket,Joined,Job,Boat [Body],Country of Residence,Profession
2390,1396,"ROSBLOM, Mr Viktor Richard",18,3rd Class Passenger,370129£20 4s 3d,Southampton,General Labourer,,Finland,General Labourer
2391,1431,"ROSENBAUM, Miss Edith Louise",32,1st Class Passenger,17613£27 14s 5d,Cherbourg,Journalist,11,France,Journalist
2392,2047,"ROSENSHINE, Mr George",45,1st Class Passenger,17585£79 4d,Cherbourg,Merchant,[16],United States,Merchant
2393,1060,"ROSS, Mr Horace Leopold",38,Victualling Crew,,Southampton,Scullion,,England,Scullion
2394,86,"ROSS, Mr John Hugo",36,1st Class Passenger,13049£40 2s 6d,Southampton,,,Canada,0
2395,1061,"ROTH, Miss Sarah",26,3rd Class Passenger,342712£8 1s,Southampton,Tailor,C†,England,Tailor
2396,1062,"ROTHES, Lucy NoÎl Martha, Countess of",33,1st Class Passenger,110152£86 10s,Southampton,Of Independent Means,8,England,Of Independent Means
2397,2049,"ROTHSCHILD, Mrs Elizabeth Jane Anne",54,1st Class Passenger,17603£59 8s,Cherbourg,,6,United States,0
2398,2048,"ROTHSCHILD, Mr Martin",46,1st Class Passenger,17603£59 8s,Cherbourg,,,United States,0
2399,1063,"ROTTA, Sig. Angelo Mario",23,Restaurant Staff,,Southampton,Waiter,,England,Waiter
2400,1064,"ROUS, Mr Arthur John",26,Engineering Crew,,Belfast,Plumber,,England,Plumber
2401,1065,"ROUSE, Mr Richard Henry",55,3rd Class Passenger,3594£8 1s,Southampton,Farm Labourer,,England,Farm Labourer
2402,1066,"ROUSSEAU, Mr Pierre",48,Restaurant Staff,,Southampton,Chef,,England,Chef
2404,1067,"ROWE, Mr Edgar Maurice",31,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
2405,1068,"ROWE, Mr George Thomas",31,Deck Crew,,Belfast,Quartermaster,C†,England,Quartermaster
2406,1069,"RUDD, Mr Henry",24,Engineering Crew,,Southampton,Engineers' storekeeper,[86],England,Engineers' storekeeper
2407,100,"RUGG, Miss Emily",22,2nd Class Passenger,31026£10 10s,Southampton,,12,Channel Islands,0
2408,1070,"RULE, Mr Samuel James",58,Victualling Crew,,Belfast,Bathroom Steward (1st Class),15,England,Bathroom Steward (1st Class)
2409,1071,"RUSH, Mr Alfred George John",17,3rd Class Passenger,20589£8 1s,Southampton,Porter,,England,Porter
2410,1072,"RUSSELL, Mr Boysie Richard",17,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
2411,1073,"RUTTER, Mr Sidney Frank",26,Engineering Crew,,Southampton,Fireman,,England,Fireman
2412,1599,"RYAN, Mr Edward",24,3rd Class Passenger,383162£7 15s,Queenstown,General Labourer,,Ireland,General Labourer
2413,1598,"RYAN, Mr Patrick",32,3rd Class Passenger,371110£24 3s,Queenstown,General Labourer,,Ireland,General Labourer
2414,1074,"RYAN, Mr Thomas",28,Victualling Crew,,Southampton,Steward,,England,Steward
2415,2051,"RYERSON, Mr Arthur Larned",61,1st Class Passenger,17608£262 7s 6d,Cherbourg,,,United States,0
2416,2053,"RYERSON, Miss Emily Borie",18,1st Class Passenger,17608£262 7s 6d,Cherbourg,,4,United States,0
2417,2052,"RYERSON, Mrs Emily Maria",48,1st Class Passenger,17608£262 7s 6d,Cherbourg,,4,United States,0
2418,2050,"RYERSON, Master John Borie",13,1st Class Passenger,17608£262 7s 6d,Cherbourg,,4,United States,0
2419,2054,"RYERSON, Miss Susan Parker",21,1st Class Passenger,17608£262 7s 6d,Cherbourg,,4,United States,0
2420,1075,"RYERSON, Mr William Edwy",33,Victualling Crew,,Southampton,Saloon Steward (2nd class),9*†,England,Saloon Steward (2nd class)
2421,1820,"SAAD, Mr Amin Houssein",30,3rd Class Passenger,2671£7 4s 7d,Cherbourg,Farm Labourer,,Syria,Farm Labourer
2422,1076,"SAALFELD, Mr Adolphe",47,1st Class Passenger,19988£30 10s,Southampton,Businessman,,England,Businessman
2423,1077,"SACCAGGI, Mr Giovanni Giuseppe Emilio",24,Restaurant Staff,,Southampton,Assistant Waiter,,England,Assistant Waiter
2424,1600,"SADLIER, Mr Matthew",19,3rd Class Passenger,367655£7 14s 7d,Queenstown,Farm Labourer,,Ireland,Farm Labourer
2425,1078,"SADOWITZ, Mr Henry",17,3rd Class Passenger,1855£7 11s 10d,Southampton,Fur Cutter,,England,Fur Cutter
2426,1080,"SAGE, Mrs Annie Elizabeth",44,3rd Class Passenger,2343£69 11s,Southampton,,,England,0
2427,1086,"SAGE, Master Anthony William",12,3rd Class Passenger,2343£69 11s,Southampton,,[67],England,0
2428,1088,"SAGE, Miss Constance Gladys",7,3rd Class Passenger,2343£69 11s,Southampton,,,England,0
2429,1085,"SAGE, Miss Dorothy Florence",14,3rd Class Passenger,2343£69 11s,Southampton,Scholar,,England,Scholar
2430,1083,"SAGE, Mr Douglas Bullen",18,3rd Class Passenger,2343£69 11s,Southampton,Baker,,England,Baker
2431,1087,"SAGE, Miss Elizabeth Ada",10,3rd Class Passenger,2343£69 11s,Southampton,,,England,0
2432,1084,"SAGE, Mr Frederick",16,3rd Class Passenger,2343£69 11s,Southampton,Cook,,England,Cook
2433,1082,"SAGE, Mr George John",19,3rd Class Passenger,2343£69 11s,Southampton,Barman,,England,Barman
2434,1079,"SAGE, Mr John George",44,3rd Class Passenger,2343£69 11s,Southampton,Tradesman,,England,Tradesman
2435,1081,"SAGE, Miss Stella Anne",20,3rd Class Passenger,2343£69 11s,Southampton,Dressmaker / Couturiere,,England,Dressmaker / Couturiere
2436,1089,"SAGE, Master Thomas Henry",5,3rd Class Passenger,2343£69 11s,Southampton,,,England,0
2437,1738,"SALANDER, Mr Karl Johan",24,3rd Class Passenger,7266£9 6s 6d,Southampton,General Labourer,,Sweden,General Labourer
2438,1462,"SALKJELSVIK, Miss Anna Kristine",21,3rd Class Passenger,343120£7 13s,Southampton,,C*†,Norway,0
2439,2055,"SALOMON, Mr Abraham Lincoln",43,1st Class Passenger,111163£26,Southampton,Businessman,1,United States,Businessman
2440,2056,"SALONEN, Mr Johan Werner",29,3rd Class Passenger,3101296£7 18s 6d,Southampton,General Labourer,,United States,General Labourer
2441,1090,"SALUSSOLIA, Mr Govanni",25,Restaurant Staff,,Southampton,Glass Man,,England,Glass Man
2442,1822,"SAMAAN, Mr Elias",17,3rd Class Passenger,2662£21 13s 7d,Cherbourg,General Labourer,,Syria,General Labourer
2443,1821,"SAMAAN, Mr Hanna Elias",40,3rd Class Passenger,2662£21 13s 7d,Cherbourg,General Labourer,,Syria,General Labourer
2444,1823,"SAMAAN, Mr Youssef",16,3rd Class Passenger,2662£21 13s 7d,Cherbourg,General Labourer,,Syria,General Labourer
2445,1091,"SAMUEL, Mr Owen Wilmore",47,Victualling Crew,,Southampton,Saloon Steward (2nd class),[217],England,Saloon Steward (2nd class)
2446,1092,"SANDERSON, Mr Harold Arthur",52,1st Class Passenger,,Belfast,Shipowner,,England,Shipowner
2448,1740,"SANDSTR÷M, Miss Beatrice Irene",1,3rd Class Passenger,9549£16 14s,Southampton,,13,Sweden,0
2450,1093,"SANGSTER, Mr Charles Edward",30,Engineering Crew,,Southampton,Fireman,,England,Fireman
2451,15,"SAP, Mr Julius",21,3rd Class Passenger,345768£9 10s,Southampton,,,Belgium,0
2452,1094,"SARTORI, Sig. Lazar",24,Restaurant Staff,,Southampton,Assistant Glass Man,,England,Assistant Glass Man
2453,1095,"SAUNDERCOCK, Mr William Henry",19,3rd Class Passenger,2151£8 1s,Southampton,Miner,,England,Miner
2454,1097,"SAUNDERS, Mr F.",22,Engineering Crew,,Southampton,Fireman,,England,Fireman
2455,1098,"SAUNDERS, Mr Walter Ernest",25,Engineering Crew,,Southampton,Trimmer,[184],England,Trimmer
2456,1096,"SAUNDERS, Mr William Ernest",32,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2457,1099,"SAUNDERS, Mr William Henry",31,Engineering Crew,,Southampton,Fireman,,England,Fireman
2458,1100,"SAVAGE, Mr Charles James",23,Victualling Crew,,Southampton,Steward,,England,Steward
2459,1102,"SAWYER, Mr Frederick Charles",24,3rd Class Passenger,342826£8 1s,Southampton,Gardener,[284],England,Gardener
2460,1101,"SAWYER, Mr Robert James",31,Deck Crew,,Southampton,Window Cleaner,,England,Window Cleaner
2461,1601,"SCANLAN, Mr James",20,3rd Class Passenger,36209£7 14s 6d,Queenstown,,,Ireland,0
2462,1103,"SCARROTT, Mr Joseph George",33,Deck Crew,,Southampton,Able Seaman,14,England,Able Seaman
2463,1104,"SCAVINO, Sig. Candido",42,Restaurant Staff,,Southampton,Carver,,England,Carver
2464,1437,"SCHABERT, Mrs Emma",35,1st Class Passenger,13236£57 15s,Cherbourg,,11,Germany,0
2465,16,"SCHEERLINCK, Mr Jean",29,3rd Class Passenger,345779£9 10s,Southampton,,,Belgium,0
2466,1105,"SCHMIDT, Mr Augustus",22,2nd Class Passenger,248659£13,Southampton,,,England,0
2467,1108,"SCOTT, Mr Archibald",42,Engineering Crew,,Southampton,Fireman,,England,Fireman
2468,1107,"SCOTT, Mr Frederick William",28,Engineering Crew,,Southampton,Greaser,4,England,Greaser
2469,1106,"SCOTT, Mr John",20,Victualling Crew,,Southampton,Assistant boots steward (1st Class),,England,Assistant boots steward (1st Class)
2470,1109,"SCOVELL, Mr Robert",55,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
2472,1110,"SEDGWICK, Mr Charles Frederick Waddington",28,2nd Class Passenger,244361£13,Southampton,,,England,0
2473,1111,"SEDUNARY, Mr Samuel Francis",25,Victualling Crew,,Southampton,Second third class steward,,England,Second third class steward
2474,1113,"SELF, Mr Albert Charles Edward",24,Engineering Crew,,Southampton,Fireman,,England,Fireman
2475,1112,"SELF, Mr Alfred Henry",39,Engineering Crew,,Southampton,Greaser,,England,Greaser
2476,1824,"SEMAN, Master Betros",10,3rd Class Passenger,2622£4 3d,Cherbourg,,,Syria,0
2477,1114,"SENIOR, Mr Harry",31,Engineering Crew,,Southampton,Fireman,B†,England,Fireman
2478,1115,"SESIA, Sig. Giacomo",24,Restaurant Staff,,Southampton,Waiter,,England,Waiter
2479,2057,"SEWARD, Mr Frederic Kimber",34,1st Class Passenger,113794£26 11s,Southampton,Lawyer,7,United States,Lawyer
2480,1116,"SEWARD, Mr Wilfred Deable",25,Victualling Crew,,Southampton,Chief Pantry Steward (2nd Class),3,England,Chief Pantry Steward (2nd Class)
2481,1117,"SHANNON, Mr Andrew John",35,3rd Class Passenger,370160,Southampton,Seaman,,England,Seaman
2483,1118,"SHARP, Mr Percival",29,2nd Class Passenger,244358£26,Southampton,,,England,0
2484,1602,"SHAUGHNESSY, Mr Patrick",25,3rd Class Passenger,370374£7 15s,Queenstown,Farm Labourer,,Ireland,Farm Labourer
2486,1120,"SHAW, Mr Henry",41,Victualling Crew,,Southampton,Kitchen Porter,,England,Kitchen Porter
2487,1121,"SHEA, Mr John Joseph",39,Victualling Crew,,Belfast,Saloon Steward (1st class),[11],England,Saloon Steward (1st class)
2488,1122,"SHEA, Mr Thomas",32,Engineering Crew,,Southampton,Fireman,,England,Fireman
2489,1123,"SHEATH, Mr Frederick",20,Engineering Crew,,Southampton,Trimmer,1,England,Trimmer
2490,1124,"SHELLARD, Mr Frederick Blainey",55,3rd Class Passenger,6212£15 2s,Southampton,Painter & Decorator,,England,Painter & Decorator
2491,2058,"SHELLEY, Mrs Imanita Parrish",24,2nd Class Passenger,230433£26,Southampton,,12,United States,0
2492,1125,"SHEPHERD, Mr Jonathan",32,Engineering Crew,,Southampton,Junior Assistant 2nd. Engineer,,England,Junior Assistant 2nd. Engineer
2493,1126,"SHIERS, Mr Alfred Charles",25,Engineering Crew,,Southampton,Fireman,5,England,Fireman
2494,1825,"SHIH?B, Mr Al-Am?r F?ris",26,3rd Class Passenger,2631£7 4s 6d,Cherbourg,General Labourer,,Syria,General Labourer
2495,1127,"SHILLABEER, Mr Charles Frederick",19,Engineering Crew,,Southampton,Trimmer,[195],England,Trimmer
2496,1603,"SHINE, Miss Ellen",20,3rd Class Passenger,330968£7 16s 7d,Queenstown,,,Ireland,0
2497,1128,"SHORNEY, Mr Charles Joseph",22,3rd Class Passenger,374910£8 1s,Southampton,Valet,,England,Valet
2498,1129,"SHULVER, Mr Christopher Arthur",28,Engineering Crew,,Southampton,Fireman,,England,Fireman
2499,1130,"SIEBERT, Mr Sidney Conrad",29,Victualling Crew,,Belfast,Bed Room Steward,4,England,Bed Room Steward
2500,2060,"SILVERTHORNE, Mr Spencer Victor",35,1st Class Passenger,17475£26 5s 9d,Southampton,,5,United States,0
2501,2062,"SILVEY, Mrs Alice Gray",39,1st Class Passenger,13507£55 18s,Cherbourg,,11,United States,0
2502,2061,"SILVEY, Mr William Baird",51,1st Class Passenger,13507£55 18s,Cherbourg,Businessman,,United States,Businessman
2504,1131,"SIMMONS, Mr Andrew George James",31,Victualling Crew,,Southampton,Scullion,,England,Scullion
2505,1132,"SIMMONS, Mr Frederick Charles",24,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2507,1133,"SIMMONS, Mr William Simon Catcott",37,Victualling Crew,,Southampton,Passage Cook,,England,Passage Cook
2509,1771,"SIMONIUS-BLUMER, Mr Colonel (Oberst) Alfons",56,1st Class Passenger,13213£35 10s,Southampton,Banker,3*†,Switzerland,Banker
2510,1604,"SIMPSON, Dr John Edward",37,Deck Crew,,Southampton,Assistant Surgeon,,Ireland,Assistant Surgeon
2511,1135,"SINCOCK, Miss Maude",20,2nd Class Passenger,33112£36 15s,Southampton,,,England,0
2512,2063,"SINKKONEN, Miss Anna",30,2nd Class Passenger,250648£13,Southampton,,,United States,0
2513,1843,"SIRAGANIAN, Mr Arsen",22,3rd Class Passenger,2669£7 4s 7d,Cherbourg,Farmer,,Turkey,Farmer
2514,1136,"SIROTA, Mr Morris",19,3rd Class Passenger,392092£8 1s,Southampton,Tailor,,England,Tailor
2515,1137,"SIVIER, Mr William",23,Victualling Crew,,Southampton,Steward (3rd Class),,England,Steward (3rd Class)
2516,34,"SIVI?, Mr Husein",40,3rd Class Passenger,349251£7 17s 11d,Southampton,General Labourer,,Bosnia [Austria-Hungary],General Labourer
2517,2064,"SIVOLA, Mr Antti Wilhelm",21,3rd Class Passenger,3101280£7 18s 6d,Southampton,General Labourer,,United States,General Labourer
2519,1742,"SJ÷STEDT, Mr Ernst Adolf",59,2nd Class Passenger,237442£13 10s,Southampton,,,Sweden,0
2520,1138,"SKEATES, Mr William",23,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2521,1139,"SKINNER, Mr Edward",41,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
2522,1744,"SKOOG, Mrs Anna Bernhardina",43,3rd Class Passenger,347088£27 18s,Southampton,,,Sweden,0
2523,1746,"SKOOG, Master Harald",5,3rd Class Passenger,347088£27 18s,Southampton,,,Sweden,0
2524,1745,"SKOOG, Master Karl Thorsten",11,3rd Class Passenger,347088£27 18s,Southampton,,,Sweden,0
2525,1747,"SKOOG, Miss Mabel",9,3rd Class Passenger,347088£27 18s,Southampton,,,Sweden,0
2526,1748,"SKOOG, Miss Margit Elizabeth",2,3rd Class Passenger,347088£27 18s,Southampton,,,Sweden,0
2527,1743,"SKOOG, Mr Wilhelm Johansson",40,3rd Class Passenger,347088£27 18s,Southampton,General Labourer,,Sweden,General Labourer
2529,87,"SLAYTER, Miss Hilda Mary",30,2nd Class Passenger,234818£12 7s,Queenstown,,13,Canada,0
2530,1143,"SLEMEN, Mr Richard James",35,2nd Class Passenger,28206£10 10s,Southampton,Journeyman carpenter,,England,Journeyman carpenter
2531,1144,"SLIGHT, Mr Harry John",33,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
2532,1145,"SLIGHT, Mr William Henry James",36,Victualling Crew,,Belfast,Larder Cook,,England,Larder Cook
2533,1605,"SLOAN, Miss Mary Jane",45,Victualling Crew,,Southampton,Stewardess,12,Ireland,Stewardess
2534,1146,"SLOAN, Mr Peter",31,Engineering Crew,,Belfast,Chief Electrician,,England,Chief Electrician
2536,1147,"SLOCOMBE, Mrs Maude Louise",30,Victualling Crew,,Southampton,Turkish Bath Stewardess,11,England,Turkish Bath Stewardess
2537,1148,"SLOCOVSKI, Mr Selman Francis",20,3rd Class Passenger,392086£8 1s,Southampton,Merchant,,England,Merchant
2538,2065,"SLOPER, Mr William Thompson",28,1st Class Passenger,113788£35 10s,Southampton,Stockbroker,7,United States,Stockbroker
2539,1149,"SMALL, Mr William McMillan",42,Engineering Crew,,Southampton,Leading Fireman,,England,Leading Fireman
2540,1150,"SMART, Mr John Montgomery",56,1st Class Passenger,113792£26 11s,Southampton,,,England,0
2541,128,"SMILJANI?, Mr Mile",37,3rd Class Passenger,315037£8 13s 3d,Southampton,Farm Labourer,,Croatia [Austria-Hungary],Farm Labourer
2542,1151,"SMILLIE, Mr John Downing",28,Victualling Crew,,Belfast,Saloon Steward,[91],England,Saloon Steward
2543,1155,"SMITH, Mr Charles Edwin",38,Victualling Crew,,Southampton,2nd Class Bedroom Steward,[329],England,2nd Class Bedroom Steward
2544,1154,"SMITH, Mr Charles Henry James",45,Victualling Crew,,Southampton,Kitchen Porter,,England,Kitchen Porter
2545,1161,"SMITH, Mr Ernest George",27,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2546,1432,"SMITH, Mr James Clinch",56,1st Class Passenger,17764£30 13s 11d,Cherbourg,Military,,France,Military
2547,1162,"SMITH, Mr James Muil",39,Engineering Crew,,Belfast,Junior 4th. Engineer,,England,Junior 4th. Engineer
2548,1156,"SMITH, Mr James William",24,Victualling Crew,,Southampton,Assistant baker,,England,Assistant baker
2550,1157,"SMITH, Miss Kate Elizabeth",45,Victualling Crew,,Southampton,Stewardess,,England,Stewardess
2551,2066,"SMITH, Mr Lucian Philip",24,1st Class Passenger,13695£60,Cherbourg,,,United States,0
2552,1153,"SMITH, Miss Marion",49,2nd Class Passenger,31418£13,Southampton,,,England,0
2553,2067,"SMITH, Mrs Mary Eloise",18,1st Class Passenger,13695£60,Cherbourg,,6,United States,0
2554,1158,"SMITH, Mr Reginald George",33,Victualling Crew,,Southampton,Saloon Steward (1st class),,England,Saloon Steward (1st class)
2555,1152,"SMITH, Mr Richard William",57,1st Class Passenger,113056£26,Southampton,,,England,0
2557,1160,"SMITH, Mr William",26,Deck Crew,,Southampton,Seaman,,England,Seaman
2558,1163,"SMITHER, Mr Harry James",22,Engineering Crew,,Southampton,Fireman,,England,Fireman
2560,1607,"SMYTH, Miss Julia",18,3rd Class Passenger,335432£7 14s 8d,Queenstown,,13*†,Ireland,0
2561,1606,"SMYTH, Mr Thomas",26,3rd Class Passenger,384461£7 15s,Queenstown,,,Ireland,0
2562,1164,"SNAPE, Mrs Lucy Violet",22,Victualling Crew,,Southampton,Stewardess,,England,Stewardess
2563,1165,"SNELLGROVE, Mr George",41,Engineering Crew,,Southampton,Fireman,,England,Fireman
2564,1166,"SNOOK, Mr William Henry",25,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2565,1167,"SNOW, Mr Eustace Philip",21,Engineering Crew,,Southampton,Trimmer,B*†,England,Trimmer
2566,2068,"SNYDER, Mr John Pillsbury",24,1st Class Passenger,21228£82 5s 4d,Southampton,,7,United States,0
2567,2069,"SNYDER, Mrs Nelle",23,1st Class Passenger,21228£82 5s 4d,Southampton,,7,United States,0
2568,1168,"SOBEY, Mr Samuel James Hayden",25,2nd Class Passenger,29178£13,Southampton,Quarryman,,England,Quarryman
2569,1169,"SOMERTON, Mr Francis William",30,3rd Class Passenger,18509£8 1s,Southampton,,,England,0
2570,1170,"SPARKMAN, Mr Henry William",36,Engineering Crew,,Southampton,Fireman,,England,Fireman
2571,1171,"SPECTOR, Mr Woolf",23,3rd Class Passenger,3236£8 1s,Southampton,Cabinet Maker,,England,Cabinet Maker
2572,2070,"SPEDDEN, Mr Frederic Oakley",45,1st Class Passenger,16966£134 10s,Cherbourg,,3,United States,0
2573,2071,"SPEDDEN, Mrs Margaretta Corning",39,1st Class Passenger,16966£134 10s,Cherbourg,,3,United States,0
2574,2072,"SPEDDEN, Master Robert Douglas",6,1st Class Passenger,16966£134 10s,Cherbourg,,3,United States,0
2575,2074,"SPENCER, Mrs Marie Eugenie",48,1st Class Passenger,17569£146 10s 5d,Cherbourg,,,United States,0
2576,2073,"SPENCER, Mr William Augustus",57,1st Class Passenger,17569£146 10s 5d,Cherbourg,,,United States,0
2577,1172,"SPINNER, Mr Henry John",31,3rd Class Passenger,369943£8 1s,Southampton,Glove Cutter,,England,Glove Cutter
2578,1173,"STAGG, Mr John Henry",38,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2579,1174,"STANBROOK, Mr Augustus George",31,Engineering Crew,,Southampton,Fireman,[316],England,Fireman
2580,48,"STANEFF, Mr Ivan",23,3rd Class Passenger,349208£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
2581,129,"STANKOVI?, Mr Ivan",33,3rd Class Passenger,349239£8 13s 9d,Cherbourg,General Labourer,,Croatia [Austria-Hungary],General Labourer
2582,1175,"STANLEY, Miss Amy Zillah Elsie",24,3rd Class Passenger,2314£7 11s,Southampton,Servant,,England,Servant
2583,1176,"STANLEY, Mr Rowland Edwin",22,3rd Class Passenger,45380£8 1s,Southampton,Porter,,England,Porter
2584,2075,"STANTON, Mr Samuel Ward",42,2nd Class Passenger,237734£15 11d,Cherbourg,Artist,,United States,Artist
2585,1177,"STAP, Miss Sarah Agnes",47,Victualling Crew,,Southampton,Stewardess,11,England,Stewardess
2587,1178,"STEAD, Mr William Thomas",62,1st Class Passenger,113514£26 11s,Southampton,Journalist,,England,Journalist
2588,1179,"STEBBINGS, Mr Sydney Frederick",36,Victualling Crew,,Belfast,Chief Boots Steward (1st Class),,England,Chief Boots Steward (1st Class)
2589,2077,"STENGEL, Mrs Annie May",43,1st Class Passenger,11778£55 8s 10d,Cherbourg,,5,United States,0
2590,2076,"STENGEL, Mr Charles Emil Henry",54,1st Class Passenger,11778£55 8s 10d,Cherbourg,Businessman,1,United States,Businessman
2591,1433,"STEPHENSON, Mrs Martha",52,1st Class Passenger,36947£78 5s 4d,Cherbourg,,4,France,0
2595,2078,"STEWART, Mr Albert Ankeny",64,1st Class Passenger,17605£27 14s 5d,Cherbourg,Businessman,,United States,Businessman
2596,1180,"STEWART, Mr John",28,Victualling Crew,,Belfast,Verandah Steward,15,England,Verandah Steward
2599,1181,"STOCKER, Mr Henry Dorey",20,Engineering Crew,,Southampton,Trimmer,,England,Trimmer
2600,1182,"STOKES, Mr Philip Joseph",24,2nd Class Passenger,13540£10 10s,Southampton,Bricklayer,[81],England,Bricklayer
2601,1183,"STONE, Mr Edmund",33,Victualling Crew,,Southampton,1st Class Bedroom Steward,[41],England,1st Class Bedroom Steward
2602,1184,"STONE, Mr Edward Thomas",29,Victualling Crew,,Southampton,Bedroom Steward (2nd class),[243],England,Bedroom Steward (2nd class)
2603,2079,"STONE, Mrs Martha Evelyn",61,1st Class Passenger,113572£80,Southampton,,6,United States,0
2604,1185,"STOREY, Mr Thomas",59,3rd Class Passenger,370160,Southampton,Seaman,[261],England,Seaman
2605,49,"STOYTCHEFF, Mr Ilia",19,3rd Class Passenger,349205£7 17s 11d,Southampton,General Labourer,,Bulgaria,General Labourer
2606,1399,"STRANDBERG, Miss Ida Sofia",22,3rd Class Passenger,7553£9 16s 9d,Southampton,,,Finland,0
2609,2080,"STRAUS, Mr Isidor",67,1st Class Passenger,17483£221 15s 7d,Southampton,Businessman,[96],United States,Businessman
2610,2081,"STRAUS, Mrs Rosalie Ida",63,1st Class Passenger,17483£221 15s 7d,Southampton,,,United States,0
2611,1186,"STREET, Mr Thomas Albert",25,Engineering Crew,,Southampton,Fireman,,England,Fireman
2612,130,"STRILI?, Mr Ivan",26,3rd Class Passenger,315083£8 13s 3d,Southampton,Farmer,,Croatia [Austria-Hungary],Farmer
2613,1187,"STROUD, Mr Edward Alfred Orlando",19,Victualling Crew,,Southampton,Saloon Steward (2nd class),,England,Saloon Steward (2nd class)
2614,1188,"STROUD, Mr Harry John",35,Victualling Crew,,Southampton,Saloon Steward,,England,Saloon Steward
2615,1189,"STRUGNELL, Mr John Herbert",34,Victualling Crew,,Belfast,Saloon Steward (1st class),,England,Saloon Steward (1st class)
2618,1190,"STUBBINGS, Mr Harry Robert",31,Victualling Crew,,Belfast,2nd. Class Cook,,England,2nd. Class Cook
2619,1191,"STUBBS, Mr James Henry",28,Engineering Crew,,Southampton,Fireman,,England,Fireman
2621,1192,"SUNDERLAND, Mr Victor Francis",20,3rd Class Passenger,392089£8 1s,Southampton,Farmer,B†,England,Farmer
2622,1401,"SUNDMAN, Mr Johan Julian",45,3rd Class Passenger,3101269£7 18s 6d,Southampton,,15,Finland,0
2623,1193,"SUTEHALL, Mr Henry",25,3rd Class Passenger,392076£7 1s,Southampton,Coach Trimmer,,England,Coach Trimmer
2624,2082,"SUTTON, Mr Frederick",61,1st Class Passenger,36963£32 6s 5d,Southampton,Property Developer / Real Estate,[46],United States,Property Developer / Real Estate
2625,1752,"SVENSSON, Mr Johan",74,3rd Class Passenger,347060£7 15s 6d,Southampton,,,Sweden,0
2626,1753,"SVENSSON, Mr Johan Cervin",14,3rd Class Passenger,7538£9 4s 6d,Southampton,,16*†,Sweden,0
2627,1751,"SVENSSON, Mr Olof",24,3rd Class Passenger,350035£7 15s 11d,Southampton,Farmer,,Sweden,Farmer
2628,1194,"SWAN, Mr William",48,Victualling Crew,,Belfast,1st Class Bedroom Steward,,England,1st Class Bedroom Steward
2631,1196,"SWEET, Mr George Frederick",14,2nd Class Passenger,220845£65,Southampton,Farm Labourer,,England,Farm Labourer
2632,2083,"SWIFT, Mrs Margaret Welles",46,1st Class Passenger,17466£25 18s 7d,Southampton,,8,United States,0
2633,1197,"SYMONDS, Mr John Crane",44,Victualling Crew,,Belfast,Saloon Steward,,England,Saloon Steward
2634,1198,"SYMONS, Mr George Thomas Macdonald",24,Deck Crew,,Southampton,Lookout,1,England,Lookout
2638,1199,"TALBOT, Mr George Frederick Charles",20,Victualling Crew,,Southampton,Steward,[150],England,Steward
2639,1200,"TAMLYN, Mr Frederick",23,Deck Crew,,Southampton,Mess Steward (Deck Dept.),[123],England,Mess Steward (Deck Dept.)
2640,1828,"TANN?S, Master As'ad",5m,3rd Class Passenger,2625£8 10s 4d,Cherbourg,,,Syria,0
2641,1826,"TANN?S, Mr Bash?r",30,3rd Class Passenger,2621£6 8s 9d,Cherbourg,Dealer,,Syria,Dealer
2642,1827,"TANN?S, Mrs Tham?n",16,3rd Class Passenger,2625£8 10s 4d,Cherbourg,,,Syria,0
2643,2084,"TAUSSIG, Mr Emil",54,1st Class Passenger,110413£79 13s,Southampton,Manufacturer,,United States,Manufacturer
2644,2086,"TAUSSIG, Miss Ruth",18,1st Class Passenger,110413£79 13s,Southampton,,8,United States,0
2645,2085,"TAUSSIG, Mrs Tillie",39,1st Class Passenger,110413£79 13s,Southampton,,8,United States,0
2646,1202,"TAYLOR, Mr Bernard Cuthbert",22,Victualling Crew,,Southampton,3rd Class Steward,,England,3rd Class Steward
2647,1205,"TAYLOR, Mr Charles William Frederick",40,Deck Crew,,Southampton,Able-bodied Seaman,,England,Able-bodied Seaman
2648,2087,"TAYLOR, Mr Elmer Zebley",48,1st Class Passenger,19996£52,Southampton,Manufacturer,7*†,United States,Manufacturer
2649,1207,"TAYLOR, Mr George",23,Engineering Crew,,Southampton,Fireman,1,England,Fireman
2650,1206,"TAYLOR, Mr J.",42,Engineering Crew,,Southampton,Fireman,,England,Fireman
